"fips","county_name","state_postal","region","election_date","racetype","tvotes","clinton","obama","edwards","margin","winner","POP05_SQMI","popUnder30_00","pop65up_00","presVote04","kerry04","Bush04","pres04margin","pres04winner","pop06","pop00","hisp06","white06","black06","indian06","asian06","hawaii06","mixed06","pct_less_30k","pct_more_100k","pct_hs_grad","pct_labor_force","pct_homeowner","unempFeb07","unempFeb08","unempChg","pctUnins00","subForPctHomes","poverty05","median_hhi05","Catholic","So.Bapt.Conv","Un.Methodist","E.L.C.A.","Construction","Manufacturing","FinancialActivities","GoodsProducing","ServiceProviding"
49003,"Box Elder","UT","W","2/5/08","Primary",1003,388,541,52,"0.152542373","obama","6.8","28.8","10.4","18368.0","0.12216899","0.857523955","0.735354965","bush","47197.0","42888.0","3354.0","42420.0","85.0","399.0","462.0","33.0","444.0","0.2788","0.064491711","0.8778","0.6614","0.7996","2.9","3.5","0.6","12.6","0.0","7.1",50231,"0.0292431863376","0.00603579366008","0.00156743478769","0.00290092408469","9.728183119","43.59573351","2.173086326","56.07468173","43.92531827"
49005,"Cache","UT","W","2/5/08","Primary",3236,956,2181,58,"0.37855377","obama","85.7","42.5","7.2","39731.0","0.160454054","0.817648687","0.657194634","bush","98662.0","91700.0","8624.0","85710.0","456.0","495.0","2265.0","235.0","877.0","0.3633","0.076638765","0.9041","0.7083","0.6463","2.0","2.5","0.5","15.4","0.16","14.9",41879,"0.021369719119","0.00387346675274","0.0","0.00180542941865","8.365750327","27.94936884","3.807733294","36.91898495","63.08101505"
49007,"Carbon","UT","W","2/5/08","Primary",1843,1040,708,64,"-0.180141074","clinton","13.4","29.0","13.3","8508.0","0.40138693","0.58180536","0.18041843","bush","19469.0","20380.0","2070.0","16844.0","54.0","221.0","104.0","7.0","169.0","0.443","0.048265663","0.8108","0.6136","0.7736","3.5","4.3","0.8","16.7","0.0","15.1",38203,"0.138331211439","0.0188032513956","0.00807952208403","0.0047497796494","4.594400574","5.264417325","4.106245513","22.57477866","77.42522134"
49009,"Daggett","UT","W","2/5/08","Primary",59,28,22,7,"-0.101694915","clinton","1.2","28.4","13.5","499.0","0.216432866","0.761523046","0.54509018","bush","947.0","929.0","54.0","869.0","4.0","10.0","1.0","1.0","8.0","0.4826","0.046511628","0.837","0.5559","0.7059","6.2","6.3","0.1","14.7","0.0","6.9",36021,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
49011,"Davis","UT","W","2/5/08","Primary",9559,3500,5634,309,"0.223245109","obama","426.7","33.3","7.3","109268.0","0.191208771","0.788767068","0.597558297","bush","276259.0","240330.0","18473.0","244176.0","2657.0","1229.0","4680.0","1052.0","3992.0","0.2031","0.141109471","0.9225","0.7237","0.7759","2.5","3.1","0.6","10.4","0.29","6.2",57492,"0.0304191737031","0.010468882064","0.0","0.00107115659807","13.17947173","12.67604471","5.107721002","26.444361","73.555639"
49013,"Duchesne","UT","W","2/5/08","Primary",311,137,151,15,"0.045016077","obama","4.7","26.9","9.4","5556.0","0.132829374","0.853491721","0.720662347","bush","15701.0","14379.0","656.0","14000.0","20.0","659.0","32.0","9.0","325.0","0.4735","0.033195021","0.8099","0.6078","0.8079","2.6","3.1","0.5","19.7","0.0","14.7",42144,"0.0104376870086","0.017048222114","0.0","0.0","15.82113727","2.498987679","3.343552959","40.44657835","59.55342165"
49015,"Emery","UT","W","2/5/08","Primary",388,170,188,24,"0.046391753","obama","2.4","25.8","10.1","4678.0","0.177640017","0.808251389","0.630611372","bush","10698.0","10952.0","682.0","9720.0","38.0","87.0","40.0","11.0","120.0","0.3765","0.043215212","0.8423","0.6124","0.8204","3.8","4.0","0.2","16.1","0.0","13.1",42219,"0.00690607734807","0.00349907918969","0.0","0.0","12.21423205","0.601051841","1.867553934","38.92883976","61.07116024"
49017,"Garfield","UT","W","2/5/08","Primary",171,66,92,7,"0.152046784","obama","1.0","24.4","14.1","2162.0","0.122109158","0.854764107","0.732654949","bush","4534.0","4750.0","163.0","4199.0","12.0","93.0","18.0","2.0","47.0","0.415","0.023299748","0.8583","0.6365","0.79","7.5","10.7","3.2","21.0","0.0","10.0",38751,"0.0","0.00380147835269","0.0","0.0","0.0","4.47645601","1.734820322","9.293680297","90.7063197"
49019,"Grand","UT","W","2/5/08","Primary",1083,321,708,32,"0.35734072","obama","2.4","27.8","12.5","4165.0","0.446098439","0.511404562","0.065306122","bush","8999.0","8408.0","635.0","7752.0","22.0","474.0","21.0","12.0","83.0","0.454","0.057184325","0.8252","0.6878","0.7091","7.6","9.4","1.8","19.7","0.0","16.3",34901,"0.0500883912787","0.0662345315262","0.0","0.0","7.835180272","1.084751054","6.196347745","12.18979241","87.81020759"
49021,"Iron","UT","W","2/5/08","Primary",1342,534,700,72,"0.123695976","obama","11.4","38.4","8.6","15446.0","0.14676939","0.829664638","0.682895248","bush","40544.0","33972.0","2191.0","36157.0","156.0","738.0","584.0","151.0","567.0","0.4381","0.053484451","0.886","0.671","0.6634","2.8","3.8","1.0","20.1","0.0","15.4",37624,"0.0355250303443","0.00775629829184","0.0","0.0","13.27553792","13.54710675","6.076352622","29.35032379","70.64967621"
49023,"Juab","UT","W","2/5/08","Primary",302,115,137,28,"0.072847682","obama","2.7","28.5","9.8","3417.0","0.177055897","0.78460638","0.607550483","bush","9420.0","8284.0","281.0","8927.0","9.0","99.0","36.0","13.0","55.0","0.3796","0.04454434","0.8294","0.6505","0.7964","3.8","5.4","1.6","14.6","0.2","10.6",42287,"0.0103180383588","0.0","0.00534110220927","0.0","28.95719927","14.53730387","2.433557477","48.14814815","51.85185185"
49025,"Kane","UT","W","2/5/08","Primary",405,143,234,16,"0.224691358","obama","1.6","21.6","16.7","3051.0","0.18879056","0.791215995","0.602425434","bush","6532.0","6079.0","187.0","6150.0","3.0","110.0","15.0","2.0","65.0","0.4414","0.032647585","0.8641","0.6201","0.7805","4.4","4.6","0.2","18.9","0.0","10.4",37395,"0.0248097915978","0.0","0.00363876943434","0.0","9.025926823","0.0","4.955173249","15.60455537","84.39544463"
49027,"Millard","UT","W","2/5/08","Primary",526,196,195,105,"-0.001901141","clinton","1.9","23.7","12.3","4877.0","0.128357597","0.837400041","0.709042444","bush","12390.0","12409.0","1375.0","10631.0","14.0","160.0","80.0","26.0","104.0","0.408","0.034500649","0.8675","0.6126","0.7961","2.8","3.5","0.7","19.4","0.0","13.3",40555,"0.00443369609029","0.00693268843208","0.0","0.0","3.411916841","5.858947578","2.128717796","25.28598428","74.71401572"
49029,"Morgan","UT","W","2/5/08","Primary",231,92,131,6,"0.168831169","obama","13.0","26.5","8.7","3841.0","0.122884665","0.859411612","0.736526946","bush","8134.0","7162.0","150.0","7827.0","2.0","20.0","27.0","0.0","108.0","0.2336","0.134045653","0.9256","0.6723","0.8832","2.5","3.4","0.9","8.9","0.0","4.9",58451,"0.0","0.0","0.0","0.0","27.26751957","11.70517472","3.475272102","46.53427535","53.46572465"
49031,"Piute","UT","W","2/5/08","Primary",56,27,25,4,"-0.035714286","clinton","1.9","20.4","17.1","773.0","0.15912031","0.835705045","0.676584735","bush","1347.0","1438.0","95.0","1225.0","3.0","10.0","2.0","1.0","11.0","0.503","0.029821074","0.8567","0.5422","0.8723","2.6","3.3","0.7","24.6","0.0","17.1",32862,"0.0","0.0","0.0","0.0","8.272859216","0.0","0.0","0.0","0.0"
49033,"Rich","UT","W","2/5/08","Primary",65,14,43,5,"0.446153846","obama","2.1","22.4","14.1","1037.0","0.105110897","0.889103182","0.783992285","bush","2040.0","1967.0","37.0","1985.0","0.0","1.0","10.0","0.0","7.0","0.3553","0.071975498","0.9152","0.6142","0.8372","2.4","3.0","0.6","16.5","0.0","10.0",45335,"0.0","0.0","0.0","0.0","19.82646421","0.0","8.893709328","22.77657267","77.22342733"
49035,"Salt Lake","UT","W","2/5/08","Primary",72417,28652,40919,1939,"0.169393927","obama","1192.2","36.3","8.1","362138.0","0.375406613","0.595706609","0.220299996","bush","978701.0","900806.0","149312.0","755544.0","11444.0","7301.0","28994.0","12460.0","13646.0","0.2688","0.130177114","0.8683","0.7105","0.6901","2.5","3.1","0.6","14.4","0.23","10.0",48398,"0.0596046024709","0.00553992878348","0.00506685871456","0.00396822304864","8.759318023","10.92607947","9.802648671","20.25840152","79.74159848"
49037,"San Juan","UT","W","2/5/08","Primary",1133,580,470,33,"-0.097087379","clinton","1.8","28.9","8.4","4950.0","0.385050505","0.60020202","0.215151515","bush","14265.0","14374.0","557.0","5819.0","56.0","7572.0","47.0","25.0","189.0","0.5196","0.034314918","0.6963","0.5338","0.7929","6.1","7.5","1.4","21.1","0.0","32.5",29852,"0.00867272601124","0.0140845070423","0.0","0.0","11.82236205","8.240561471","2.057115198","28.1945789","71.8054211"
49039,"Sanpete","UT","W","2/5/08","Primary",594,254,302,26,"0.080808081","obama","15.0","32.6","10.8","8507.0","0.13976725","0.82332197","0.68355472","bush","24196.0","22810.0","1905.0","21417.0","81.0","226.0","269.0","94.0","204.0","0.446","0.040769583","0.8465","0.5731","0.788","3.3","4.3","1.0","21.5","0.0","15.8",36281,"0.00197689232526","0.00443702499671","0.0","0.0","10.26167605","18.01921166","4.816164293","34.88572375","65.11427625"
49041,"Sevier","UT","W","2/5/08","Primary",417,182,194,37,"0.028776978","obama","10.2","26.3","12.9","7641.0","0.120403089","0.863368669","0.74296558","bush","19640.0","18882.0","606.0","18403.0","57.0","339.0","56.0","18.0","161.0","0.4017","0.038990826","0.8584","0.6053","0.8196","3.0","3.9","0.9","17.3","0.0","12.7",38447,"0.00955312599512","0.0097654176839","0.0","0.0","6.132170076","7.571199358","3.093662254","22.44283995","77.55716005"
49043,"Summit","UT","W","2/5/08","Primary",3799,1156,2601,26,"0.380363253","obama","19.0","32.0","4.9","15312.0","0.455655695","0.518286311","0.062630617","bush","35469.0","29998.0","3892.0","30536.0","111.0","96.0","471.0","17.0","346.0","0.1762","0.287352998","0.9253","0.7765","0.7552","2.2","2.6","0.4","14.4","0.08","5.6",73572,"0.106335754641","0.00195049771321","0.0216236211999","0.0128800107614","15.61291499","3.57716162","7.904049617","19.9963517","80.0036483"
49045,"Tooele","UT","W","2/5/08","Primary",2663,1301,1220,112,"-0.030416823","clinton","6.9","34.6","7.3","16664.0","0.247839654","0.730976956","0.483137302","bush","53552.0","41683.0","4813.0","45997.0","600.0","722.0","472.0","219.0","729.0","0.2601","0.065719921","0.8562","0.6852","0.7828","2.9","3.7","0.8","13.1","0.26","7.5",52937,"0.136467411317","0.00589173929054","0.00473794034614","0.00328955443722","8.230972334","13.79003559","3.042130639","22.80736999","77.19263001"
49047,"Uintah","UT","W","2/5/08","Primary",433,195,228,2,"0.076212471","obama","6.0","28.5","9.9","9957.0","0.127146731","0.855478558","0.728331827","bush","27955.0","25275.0","1130.0","23796.0","44.0","2429.0","110.0","49.0","397.0","0.4203","0.044548363","0.798","0.63","0.7695","2.1","2.4","0.3","18.2","0.0","13.4",42836,"0.0269584522677","0.0208531557247","0.0","0.0","9.533933867","2.137302076","5.097073798","41.58227494","58.41772506"
49049,"Utah","UT","W","2/5/08","Primary",8448,2546,5597,189,"0.361150568","obama","200.7","41.8","6.4","149173.0","0.116354836","0.859867402","0.743512566","bush","464760.0","370928.0","41297.0","404534.0","1573.0","2340.0","6192.0","2794.0","6030.0","0.2851","0.111037898","0.9087","0.6798","0.6684","2.4","3.1","0.7","14.6","0.22","12.3",47718,"0.00959743417197","0.00113964443094","0.0","0.000179086982004","12.25631687","12.46765508","4.35690173","25.52969886","74.47030114"
49051,"Wasatch","UT","W","2/5/08","Primary",1051,425,596,16,"0.162702188","obama","15.6","31.1","8.4","7512.0","0.246805112","0.732561235","0.485756124","bush","20255.0","15438.0","1484.0","18264.0","45.0","101.0","153.0","23.0","185.0","0.2413","0.112536811","0.8928","0.6895","0.8062","2.8","3.4","0.6","13.2","0.0","7.1",54340,"0.0115018074269","0.00243181071311","0.0","0.0","21.48943054","3.515962036","4.308671268","26.63395168","73.36604832"
49053,"Washington","UT","W","2/5/08","Primary",4534,2079,2208,179,"0.028451698","obama","46.7","28.4","17.0","44018.0","0.170680176","0.809509746","0.63882957","bush","126312.0","91244.0","8728.0","112536.0","437.0","1518.0","921.0","586.0","1586.0","0.3737","0.068635302","0.8757","0.5761","0.7396","2.7","3.8","1.1","17.4","0.48","10.4",43566,"0.0309892201784","0.00627531708613","0.00178188016026","0.00127277154304","18.05317204","7.026304684","4.771416514","25.8552539","74.1447461"
49055,"Wayne","UT","W","2/5/08","Primary",145,57,82,4,"0.172413793","obama","1.1","24.2","14.4","1360.0","0.205147059","0.780882353","0.575735294","bush","2544.0","2536.0","70.0","2431.0","4.0","14.0","7.0","5.0","13.0","0.4646","0.040929204","0.8855","0.6376","0.7764","5.9","7.0","1.1","24.6","0.0","13.7",34733,"0.00398565165405","0.00797130330809","0.0","0.0","13.15789474","1.40591204","0.0","17.66402307","82.33597693"
49057,"Weber","UT","W","2/5/08","Primary",7849,3430,4185,135,"0.096190598","obama","325.3","33.5","10.3","72691.0","0.273238778","0.704337538","0.431098761","bush","213247.0","197471.0","32734.0","170995.0","2621.0","1323.0","2676.0","386.0","2512.0","0.3034","0.092454496","0.8505","0.6897","0.7488","3.0","4.0","1.0","13.2","0.29","10.9",48998,"0.059664280299","0.00618725608422","0.0045285015748","0.00773915830929","10.04310119","16.50959067","6.151317515","27.16336487","72.83663513"
50001,"Addison","VT","NE","3/4/08","Primary",9860,3538,6154,119,"0.265314402","obama","46.1","31.3","11.3","18579.0","0.59997847","0.380913935","-0.219064535","kerry","37057.0","36042.0","436.0","35569.0","232.0","90.0","303.0","10.0","417.0","0.3253","0.083428921","0.8639","0.7007","0.7497","4.4","5.1","0.7","9.4","0.0","9.7",50077,"0.230082837605","0.00144548840829","0.0355256574192","0.0","6.726617786","17.25723629","3.172981121","28.50829012","71.49170988"
50003,"Bennington","VT","NE","3/4/08","Primary",9146,4192,4785,129,"0.064837087","obama","54.6","25.8","16.7","19065.0","0.580592709","0.399475479","-0.181117231","kerry","36929.0","36993.0","462.0","35586.0","192.0","77.0","332.0","8.0","272.0","0.3726","0.096275806","0.849","0.6684","0.7139","4.9","4.9","0.0","9.6","0.0","10.7",43020,"0.258095907444","0.000594691030978","0.0295183002649","0.0028112666919","5.19954575","17.61842959","3.814487346","23.35536989","76.64463011"
50005,"Caledonia","VT","NE","3/4/08","Primary",5876,2108,3673,65,"0.266337645","obama","46.3","27.1","14.4","14211.0","0.500035184","0.476039688","-0.023995496","kerry","30842.0","29742.0","255.0","29868.0","105.0","162.0","133.0","2.0","317.0","0.4349","0.050553601","0.8265","0.6713","0.7293","5.1","5.9","0.8","11.4","0.0","14.3",36480,"0.255471012053","0.00693555989496","0.0466971921083","0.0","8.680696074","18.92283826","4.340348037","28.85808714","71.14191286"
50007,"Chittenden","VT","NE","3/4/08","Primary",40903,15055,25230,397,"0.24875926","obama","250.7","36.2","9.4","77696.0","0.635412376","0.340068987","-0.29534339","kerry","150069.0","146993.0","2231.0","140212.0","1890.0","446.0","3651.0","33.0","1606.0","0.2806","0.130955752","0.9062","0.7289","0.6606","3.6","3.9","0.3","7.1","0.18","10.4",53758,"0.253413021676","0.000382067393959","0.0226852515163","0.0039775944764","6.786914687","14.94216891","5.925215013","22.03430323","77.96569677"
50009,"Essex","VT","NE","3/4/08","Primary",1424,647,739,35,"0.064606742","obama","9.5","25.8","15.2","2937.0","0.434456929","0.541709227","0.107252298","bush","6567.0","6463.0","47.0","6301.0","22.0","44.0","29.0","0.0","124.0","0.4906","0.023103581","0.7495","0.6323","0.7967","5.3","7.4","2.1","12.1","0.0","13.2",33811,"0.139959746091","0.0","0.0504722093203","0.0","6.498444521","48.01244383","0.0","59.90321466","40.09678534"
50011,"Franklin","VT","NE","3/4/08","Primary",9301,4447,4651,159,"0.021933125","obama","68.2","29.7","11.0","19920.0","0.532028112","0.448594378","-0.083433735","kerry","48187.0","45602.0","412.0","46171.0","195.0","535.0","166.0","11.0","697.0","0.3355","0.057434246","0.8257","0.7042","0.7497","5.3","5.5","0.2","9.2","0.28","10.5",45282,"0.358456084726","0.0","0.0588766320981","0.0","5.126708239","21.62929548","3.258590951","29.76250498","70.23749502"
50013,"Grand Isle","VT","NE","3/4/08","Primary",2150,926,1193,21,"0.124186047","obama","37.9","25.0","12.3","4077.0","0.550895266","0.430218298","-0.120676968","kerry","7751.0","6940.0","53.0","7488.0","16.0","59.0","35.0","3.0","97.0","0.3184","0.098342939","0.8424","0.6776","0.8127","7.5","7.9","0.4","8.3","0.14","7.7",50147,"0.573395160122","0.0","0.0559339226199","0.0","21.72391858","3.975826972","0.0","28.59414758","71.40585242"
50015,"Lamoille","VT","NE","3/4/08","Primary",5602,1946,3571,57,"0.290074973","obama","53.8","31.4","11.4","12181.0","0.626877925","0.349724982","-0.277152943","kerry","24592.0","23344.0","235.0","23633.0","133.0","97.0","165.0","2.0","327.0","0.3609","0.087804878","0.8696","0.7138","0.7082","5.5","6.1","0.6","10.6","0.0","10.8",44661,"0.196272543365","0.0","0.0296560926269","0.0","10.12350819","6.20316403","3.715653622","17.32237025","82.67762975"
50017,"Orange","VT","NE","3/4/08","Primary",6355,2147,4090,65,"0.305743509","obama","41.5","26.8","12.8","14895.0","0.547767707","0.431084256","-0.116683451","kerry","29440.0","28337.0","233.0","28651.0","92.0","79.0","129.0","10.0","246.0","0.3559","0.061298843","0.8406","0.7047","0.7812","4.5","5.5","1.0","9.6","0.0","9.2",44276,"0.0183518741586","0.0115850634167","0.0259335364558","0.0","11.07540703","12.30719794","4.038131962","26.25856898","73.74143102"
50019,"Orleans","VT","NE","3/4/08","Primary",5122,2187,2801,88,"0.119875049","obama","36.6","26.0","15.0","12242.0","0.517072374","0.46283287","-0.054239503","kerry","27718.0","26347.0","255.0","26719.0","110.0","177.0","107.0","4.0","346.0","0.4813","0.041813842","0.7824","0.6267","0.7406","7.7","8.5","0.8","13.8","0.0","13.7",36638,"0.295886136165","0.0","0.0267914906572","0.0","9.296246375","17.09757791","4.129395907","28.48507127","71.51492873"
50021,"Rutland","VT","NE","3/4/08","Primary",14584,6459,7820,233,"0.093321448","obama","66.3","27.5","15.0","30975.0","0.513446328","0.466182405","-0.047263923","kerry","63641.0","63421.0","538.0","61958.0","246.0","131.0","362.0","15.0","391.0","0.4071","0.061434244","0.8429","0.6585","0.698","4.5","5.3","0.8","9.2","0.0","11.2",39736,"0.313044164038","0.00110410094637","0.0238643533123","0.00607255520505","7.60525789","14.8782278","3.854006806","24.33976113","75.66023887"
50023,"Washington","VT","NE","3/4/08","Primary",16205,5467,10343,235,"0.300894786","obama","83.6","29.0","12.9","31448.0","0.609800305","0.36444289","-0.245357415","kerry","59564.0","58078.0","849.0","57064.0","300.0","153.0","490.0","17.0","691.0","0.3521","0.085017333","0.8841","0.7053","0.6848","5.2","5.4","0.2","9.6","0.2","8.5",45467,"0.260566171023","0.00304967349541","0.0485880184014","0.000964868450525","6.078238176","10.61328291","10.28440562","17.9204836","82.0795164"
50025,"Windham","VT","NE","3/4/08","Primary",12151,4484,7367,153,"0.237264423","obama","54.4","26.4","14.0","23316.0","0.664307771","0.312231944","-0.352075828","kerry","43898.0","44180.0","566.0","42015.0","286.0","93.0","414.0","15.0","509.0","0.3863","0.076814198","0.8726","0.6909","0.6791","4.2","4.3","0.1","9.3","0.0","10.7",42371,"0.127284240999","0.0","0.00841324407454","0.00429708702732","6.731508863","11.86817319","4.79308046","20.08854549","79.91145451"
50027,"Windsor","VT","NE","3/4/08","Primary",15663,6037,9323,202,"0.209793782","obama","59.3","24.5","15.8","30767.0","0.603276238","0.373484578","-0.22979166","kerry","57653.0","57504.0","563.0","55734.0","273.0","117.0","452.0","18.0","496.0","0.3609","0.094885376","0.8811","0.6641","0.7153","3.7","3.8","0.1","8.6","0.0","8.7",46405,"0.187571841583","0.00170678184541","0.0296422724581","0.0","9.2027193","11.40306873","4.300368455","21.98100642","78.01899358"
51001,"Accomack","VA","S","2/12/08","Primary",3642,1299,2291,25,"0.272377814","obama","90.9","26.9","16.7","13356.0","0.413147649","0.578466607","0.165318958","bush","39345.0","38395.0","3413.0","24145.0","11251.0","108.0","150.0","14.0","264.0","0.4946","0.047478716","0.6793","0.6029","0.7499","5.1","6.1","1.0","20.3","0.0","18.3",32837,"0.02485315233","0.100978984467","0.191567680459","0.0","5.679373311","28.18723451","3.268604844","45.61151873","54.38848127"
51003,"Albemarle","VA","S","2/12/08","Primary",16417,5101,11159,101,"0.369007736","obama","127.4","29.5","12.5","43726.0","0.50514568","0.48458583","-0.02055985","kerry","92035.0","84631.0","3404.0","74414.0","8733.0","134.0","4215.0","6.0","1129.0","0.2599","0.17289134","0.8745","0.6661","0.6583","2.3","2.7","0.4","9.9","0.06","7.0",58620,"0.0342268665758","0.071911757282","0.0444242516028","0.010172143975","10.01462471","9.098457329","4.483653347","20.54064254","79.45935746"
51005,"Alleghany","VA","S","2/12/08","Primary",1726,1138,558,24,"-0.33603708","clinton","37.0","25.2","17.7","7195.0","0.445170257","0.550660181","0.105489924","bush","16600.0","17172.0","115.0","15329.0","910.0","32.0","48.0","2.0","164.0","0.3652","0.057920311","0.7753","0.571","0.8481","5.2","5.1","-0.1","8.9","0.0","11.6",39204,"0.0","0.226442828408","0.122234256537","0.0","7.73355331","24.77830481","1.165188699","33.16147659","66.83852341"
51007,"Amelia","VA","S","2/12/08","Primary",1286,394,863,12,"0.364696734","obama","34.5","27.3","13.3","5397.0","0.345006485","0.648323142","0.303316657","bush","12502.0","11479.0","126.0","9313.0","2899.0","32.0","22.0","2.0","108.0","0.3415","0.075471698","0.6825","0.6517","0.82","3.0","4.6","1.6","11.2","0.1","9.9",46320,"0.00263157894737","0.113596491228","0.0757894736842","0.0","30.60386143","9.804190059","3.984663837","48.39107216","51.60892784"
51009,"Amherst","VA","S","2/12/08","Primary",2602,1136,1429,14,"0.112605688","obama","67.1","29.7","13.8","12695.0","0.383300512","0.611106735","0.227806223","bush","32239.0","31899.0","389.0","24867.0","6279.0","264.0","146.0","6.0","288.0","0.3856","0.053403756","0.7058","0.6096","0.7811","3.9","3.8","-0.1","11.7","0.0","12.0",40673,"0.00206935473757","0.179563554274","0.0954725026651","0.0","10.88197657","22.13800571","2.726646323","34.20612265","65.79387735"
51011,"Appomattox","VA","S","2/12/08","Primary",1219,589,614,5,"0.020508614","obama","42.0","26.8","14.8","6655.0","0.329226146","0.656048084","0.326821938","bush","14128.0","13707.0","94.0","10852.0","3042.0","19.0","36.0","3.0","82.0","0.4164","0.049709248","0.7071","0.6155","0.81","3.8","4.2","0.4","11.8","0.1","12.1",39199,"0.00488872674206","0.348485954031","0.130682232762","0.0","15.74782721","20.75496173","2.983525749","39.20093397","60.79906603"
51013,"Arlington","VA","S","2/12/08","Primary",44644,16308,27934,234,"0.260415733","obama","7578.8","45.0","9.4","94650.0","0.676038035","0.313100898","-0.362937137","kerry","199776.0","189310.0","31473.0","130363.0","16996.0","530.0","17437.0","123.0","2854.0","0.183","0.267294216","0.8781","0.7488","0.4327","1.9","2.3","0.4","11.8","0.02","7.7",76196,"0.141565454229","0.0195193530849","0.0322718563443","0.0155500308784","2.247634871","0.0","6.45505166","2.872429729","97.12757027"
51015,"Augusta","VA","S","2/12/08","Primary",4828,2213,2544,48,"0.068558409","obama","71.1","27.9","12.8","29704.0","0.236298142","0.744007541","0.507709399","bush","70910.0","65797.0","1269.0","66069.0","2759.0","105.0","270.0","11.0","427.0","0.3187","0.080259082","0.7817","0.6524","0.8317","3.1","3.5","0.4","9.8","0.3","7.4",46202,"0.0","0.0622571058447","0.121725215271","0.039122151947","9.882312489","28.83265867","2.220902427","39.83714424","60.16285576"
51017,"Bath","VA","S","2/12/08","Primary",456,248,197,10,"-0.111842105","clinton","9.2","26.2","16.7","2282.0","0.362839614","0.62751972","0.264680105","bush","4814.0","5042.0","18.0","4317.0","392.0","11.0","35.0","3.0","38.0","0.3775","0.06380906","0.7395","0.6346","0.7983","4.6","4.0","-0.6","8.0","0.0","7.7",39464,"0.006735340729","0.0978605388273","0.152139461173","0.0","9.702417855","2.86732796","3.223806572","13.98016119","86.01983881"
51019,"Bedford","VA","S","2/12/08","Primary",5411,2908,2435,45,"-0.087414526","clinton","84.4","26.5","12.8","31404.0","0.28983569","0.69815947","0.40832378","bush","66507.0","60574.0","598.0","60561.0","4162.0","133.0","437.0","7.0","609.0","0.3145","0.09576435","0.8012","0.6604","0.8658","3.0","3.6","0.6","8.6","0.1","7.8",49812,"0.0239518974342","0.184376604661","0.0725016978351","0.0049692733266","16.33608603","12.27393172","4.491780505","29.64935299","70.35064701"
51021,"Bland","VA","S","2/12/08","Primary",452,320,113,13,"-0.457964602","clinton","20.0","30.0","14.5","2865.0","0.295287958","0.684816754","0.389528796","bush","6903.0","6861.0","32.0","6522.0","300.0","5.0","8.0","1.0","35.0","0.492","0.058708415","0.7092","0.4927","0.8606","4.2","4.3","0.1","7.7","0.0","13.5",35057,"0.0","0.066511424829","0.187600058216","0.0144083830592","0.0","44.00684932","1.198630137","51.59001957","48.40998043"
51023,"Botetourt","VA","S","2/12/08","Primary",2889,1647,1208,28,"-0.151955694","clinton","58.3","25.3","13.2","15797.0","0.303918466","0.687788821","0.383870355","bush","32228.0","30605.0","313.0","30014.0","1362.0","70.0","208.0","2.0","259.0","0.2885","0.10847196","0.8142","0.6681","0.8773","2.8","3.3","0.5","6.6","0.09","6.1",53003,"0.0217733473242","0.269773084995","0.0509575026233","0.0144609129066","10.75596495","24.43120823","2.21975967","37.40693285","62.59306715"
51025,"Brunswick","VA","S","2/12/08","Primary",2383,447,1915,8,"0.616030214","obama","32.0","32.7","14.5","6926.0","0.586485706","0.411781692","-0.174704014","kerry","17938.0","18426.0","276.0","7550.0","9979.0","18.0","43.0","1.0","71.0","0.4783","0.037847333","0.6315","0.4635","0.7766","5.1","6.4","1.3","14.6","0.0","20.1",33109,"0.00472338346273","0.0951191704218","0.122373635919","0.0","8.72224963","13.76418352","2.821904292","31.43561914","68.56438086"
51027,"Buchanan","VA","S","2/12/08","Primary",2494,2243,226,19,"-0.808740978","clinton","50.4","30.6","11.5","9829.0","0.53667718","0.458541052","-0.078136128","kerry","24409.0","26823.0","139.0","23318.0","781.0","15.0","70.0","1.0","85.0","0.6188","0.02429497","0.5286","0.3978","0.8289","4.8","5.6","0.8","16.0","0.0","26.6",25193,"0.00148268959893","0.106976054563","0.020794721625","0.0","11.58001712","5.081300813","3.187847668","46.81750107","53.18249893"
51029,"Buckingham","VA","S","2/12/08","Primary",1646,529,1094,9,"0.343256379","obama","27.6","30.9","13.6","6027.0","0.462750954","0.528455285","0.065704331","bush","16099.0","15631.0","164.0","9731.0","5982.0","37.0","32.0","4.0","149.0","0.5017","0.043862952","0.6277","0.4921","0.7791","3.4","4.8","1.4","12.3","1.9","20.8",33084,"0.00678486846316","0.227933175446","0.0544709722845","0.0","13.04794521","10.51369863","2.688356164","33.42465753","66.57534247"
51031,"Campbell","VA","S","2/12/08","Primary",3711,1661,2005,28,"0.092697386","obama","103.3","28.8","13.5","22997.0","0.298386746","0.691003174","0.392616428","bush","52667.0","51165.0","570.0","43046.0","7921.0","101.0","470.0","2.0","557.0","0.3962","0.057037718","0.7343","0.6466","0.7729","4.0","3.6","-0.4","11.1","0.06","11.2",40230,"0.0","0.736461881828","0.106640823838","0.0187360507459","17.33989143","25.01083106","3.570427381","43.43382859","56.56617141"
