"ID","Address","Latitude","Longitude","DateOfSale","SalePrice","SalePriceUnit","IsAStudio","Beds","Baths","Size","SizeUnit","LotSize","LotSizeUnit","BuiltInYear"
15170366,"558 Brussels St, San Francisco, CA",37725076,-122405063,"12/18/15","1.0","$M",False,"","2.0","1500.0","sqft","","","1971.0"
15170571,"182 Prague St, San Francisco, CA",37719320,-122427198,"11/20/15","855000.0","$",False,"2.0","1.0","1125.0","sqft","1742.0","sqft","1930.0"
15170822,"445 Persia Ave, San Francisco, CA",37721458,-122432181,"12/30/15","950000.0","$",False,"4.0","2.0","1435.0","sqft","2613.0","sqft","1955.0"
15171058,"437 London St, San Francisco, CA",37722014,-122435432,"12/17/15","760000.0","$",False,"2.0","1.0","900.0","sqft","2495.0","sqft","1925.0"
15171998,"1150 Bowdoin St, San Francisco, CA",37721520,-122409051,"11/16/15","770000.0","$",False,"3.0","1.0","924.0","sqft","2996.0","sqft","1951.0"
15172663,"50 Ankeny St, San Francisco, CA",37719098,-122404078,"12/7/15","980000.0","$",False,"3.0","3.0","2264.0","sqft","2614.0","sqft","1976.0"
15172689,"1015 Goettingen St, San Francisco, CA",37719474,-122403272,"12/29/15","880000.0","$",False,"3.0","2.0","1500.0","sqft","1751.0","sqft","1954.0"
15172839,"1132 Goettingen St, San Francisco, CA",37717968,-122403125,"12/15/15","850000.0","$",False,"4.0","2.5","1586.0","sqft","1742.0","sqft","1947.0"
15173186,"3524-3526 San Bruno Ave, San Francisco, CA",37717460,-122400260,"11/17/15","934000.0","$",False,"5.0","2.0","2250.0","sqft","1668.0","sqft","1908.0"
15173285,"31 Alpha St, San Francisco, CA",37715264,-122402542,"12/16/15","50000.0","$",False,"4.0","3.0","2325.0","sqft","2500.0","sqft","1900.0"
15173423,"187 Tucker Ave, San Francisco, CA",37716222,-122407819,"12/23/15","639000.0","$",False,"3.0","1.0","1060.0","sqft","2500.0","sqft","1949.0"
15173647,"547 Campbell Ave, San Francisco, CA",37715323,-122407298,"12/8/15","600000.0","$",False,"3.0","1.0","1030.0","sqft","2495.0","sqft","1944.0"
15173656,"227 Delta St, San Francisco, CA",37715410,-122408311,"12/18/15","642000.0","$",False,"3.0","1.0","825.0","sqft","1498.0","sqft","1958.0"
15173965,"200 Raymond Ave, San Francisco, CA",37713467,-122407091,"11/13/15","810000.0","$",False,"4.0","3.0","1953.0","sqft","2495.0","sqft","1925.0"
15174292,"51 Peabody St, San Francisco, CA",37711481,-122406571,"12/22/15","588000.0","$",False,"","2.0","1525.0","sqft","2639.0","sqft","1940.0"
15174728,"660 Naples St, San Francisco, CA",37718376,-122433420,"12/18/15","242500.0","$",False,"","1.0","800.0","sqft","2500.0","sqft","1912.0"
15174828,"666 Athens St, San Francisco, CA",37717609,-122431819,"11/13/15","678000.0","$",False,"","1.0","1250.0","sqft","2495.0","sqft","1950.0"
15175282,"128-130 Cora St, San Francisco, CA",37711288,-122409324,"11/10/15","23000.0","$",False,"2.0","2.0","832.0","sqft","3646.0","sqft","1917.0"
15176077,"797 Athens St, San Francisco, CA",37715461,-122432755,"11/18/15","570000.0","$",False,"2.0","1.0","925.0","sqft","2613.0","sqft","1908.0"
15176538,"701 Paris St, San Francisco, CA",37717498,-122437757,"12/10/15","1.1","$M",False,"4.0","2.0","1990.0","sqft","2500.0","sqft","1928.0"
15176924,"638 Sawyer St, San Francisco, CA",37709184,-122416225,"1/20/16","600000.0","$",False,"3.0","2.0","1320.0","sqft","2613.0","sqft","1947.0"
15177121,"924 Naples St, San Francisco, CA",37715138,-122435856,"12/4/15","795000.0","$",False,"3.0","1.0","1500.0","sqft","2509.0","sqft","1919.0"
15177425,"749 Prague St, San Francisco, CA",37711050,-122432921,"11/10/15","830000.0","$",False,"","1.0","1250.0","sqft","3127.0","sqft","1925.0"
15177658,"1012 Saddleback Dr, San Francisco, CA",37709595,-122426935,"12/23/15","541100.0","$",False,"3.0","2.0","963.0","sqft","","","1989.0"
15178123,"1143 Naples St, San Francisco, CA",37712673,-122436874,"12/16/15","950000.0","$",False,"5.0","3.0","3034.0","sqft","3049.0","sqft","1920.0"
15178142,"136 Seville St, San Francisco, CA",37711670,-122436488,"12/2/15","890000.0","$",False,"3.0","2.0","1257.0","sqft","2421.0","sqft","1921.0"
15178217,"137 Seville St, San Francisco, CA",37711226,-122436500,"12/15/15","600000.0","$",False,"4.0","1.0","1288.0","sqft","2657.0","sqft","1926.0"
15178486,"34 Pope St, San Francisco, CA",37714288,-122441638,"11/30/15","920000.0","$",False,"4.0","3.0","2083.0","sqft","3000.0","sqft","1991.0"
15178871,"4 Brumiss Ter, Daly City, CA",37708581,-122451809,"11/17/15","738000.0","$",False,"","1.0","1446.0","sqft","2108.0","sqft","1927.0"
15179059,"681 Morse St, San Francisco, CA",37710979,-122445586,"12/30/15","95500.0","$",False,"3.0","1.0","1150.0","sqft","2825.0","sqft","1906.0"
15179263,"48 Brunswick St, San Francisco, CA",37711962,-122439018,"1/14/16","920000.0","$",False,"2.0","1.0","1120.0","sqft","1800.0","sqft","1917.0"
15179361,"1142 Prague St, San Francisco, CA",37710290,-122438850,"11/25/15","981000.0","$",True,"","2.0","1770.0","sqft","3349.0","sqft","1946.0"
15179502,"250 Concord St, San Francisco, CA",37710141,-122442063,"12/4/15","815000.0","$",False,"4.0","3.0","1574.0","sqft","1947.0","sqft","1959.0"
15179745,"305 Guttenberg St, San Francisco, CA",37709222,-122442361,"11/20/15","828000.0","$",False,"4.0","2.5","1655.0","sqft","1960.0","sqft","1964.0"
15179953,"4475 24th St APT 2, San Francisco, CA",37750616,-122442268,"12/8/15","839500.0","$",False,"2.0","1.0","837.0","sqft","","","1976.0"
15180236,"168 Jersey St, San Francisco, CA",37751043,-122428983,"11/10/15","5.7","$M",False,"4.0","4.5","1140.0","sqft","2848.0","sqft","1900.0"
15180636,"1069 Capp St, San Francisco, CA",37749612,-122416789,"11/25/15","1.68","$M",True,"","","3140.0","sqft","3737.0","sqft","1900.0"
15180778,"3709 25th St, San Francisco, CA",37750214,-122423153,"11/10/15","1.38","$M",False,"2.0","1.0","1160.0","sqft","750.0","sqft","1925.0"
15180783,"430 Fair Oaks St, San Francisco, CA",37749725,-122424094,"12/10/15","2.29","$M",False,"4.0","3.0","2678.0","sqft","","","1911.0"
15180812,"1257 Dolores St # A, San Francisco, CA",37749335,-122424491,"11/16/15","860000.0","$",False,"1.0","1.0","950.0","sqft","","","1910.0"
15180820,"1188-1192 Dolores St, San Francisco, CA",37750404,-122425418,"12/14/15","1.05","$M",False,"3.0","2.0","4650.0","sqft","2848.0","sqft","1909.0"
15181090,"720-722 Clipper St, San Francisco, CA",37748866,-122440925,"12/14/15","1.5","$M",False,"5.0","4.0","3202.0","sqft","2581.0","sqft","1976.0"
15181104,"4647 25th St, San Francisco, CA",37749075,-122441235,"12/22/15","1.45","$M",False,"3.0","2.5","2041.0","sqft","","","1978.0"
15181209,"1001 Diamond St # 1001A, San Francisco, CA",37749461,-122435844,"11/24/15","3.1","$M",False,"3.0","2.0","2032.0","sqft","1913.0","sqft","1892.0"
15181250,"4069 25th St, San Francisco, CA",37749628,-122430985,"12/1/15","4.1","$M",False,"5.0","1.5","1837.0","sqft","2848.0","sqft","1905.0"
15181449,"267 Clipper St, San Francisco, CA",37748821,-122430969,"11/30/15","1.73","$M",False,"3.0","1.0","1310.0","sqft","2613.0","sqft","1900.0"
15182002,"1454-1456 Church St, San Francisco, CA",37747482,-122427310,"12/23/15","1.51","$M",False,"","1.0","1416.0","sqft","1916.0","sqft","1923.0"
15182023,"1381 Sanchez St, San Francisco, CA",37747076,-122428941,"12/23/15","2.6","$M",False,"4.0","3.0","2000.0","sqft","1999.0","sqft","1900.0"
15182288,"74 Newburg St, San Francisco, CA",37745818,-122434713,"12/23/15","2.25","$M",False,"4.0","2.0","1625.0","sqft","1598.0","sqft","1941.0"
15182315,"567 27th St # 3, San Francisco, CA",37746306,-122432752,"12/23/15","1.4","$M",False,"3.0","2.0","1600.0","sqft","","","1989.0"
15182629,"164-166 28TH St, San Francisco, CA",37745582,-122426143,"12/30/15","675000.0","$",False,"","3.0","1775.0","sqft","2850.0","sqft","1905.0"
15182773,"562 28th St, San Francisco, CA",37745064,-122434729,"11/18/15","4.35","$M",False,"4.0","4.0","3766.0","sqft","2848.0","sqft","1909.0"
15182794,"647 Duncan St, San Francisco, CA",37745402,-122434331,"11/13/15","873529.0","$",False,"2.0","2.0","1400.0","sqft","2850.0","sqft","1938.0"
15183460,"68 30TH St, San Francisco, CA",37742601,-122422378,"12/11/15","1.06","$M",False,"","3.0","2800.0","sqft","3049.0","sqft","1908.0"
15183723,"1793 Sanchez St, San Francisco, CA",37740271,-122428447,"11/10/15","2.26","$M",False,"4.0","4.0","2110.0","sqft","3123.0","sqft","1900.0"
15183874,"126-128 Randall St, San Francisco, CA",37739965,-122426166,"12/15/15","1.1","$M",False,"5.0","4.0","2430.0","sqft","2500.0","sqft","1986.0"
15183908,"1759-1761 Dolores St, San Francisco, CA",37741487,-122423862,"11/12/15","1.65","$M",True,"","","1820.0","sqft","1306.0","sqft","1910.0"
15183957,"112 Chenery St, San Francisco, CA",37739540,-122425828,"11/13/15","1.68","$M",False,"3.0","2.0","1235.0","sqft","1742.0","sqft","1927.0"
15184501,"1231 Bosworth St, San Francisco, CA",37735495,-122441225,"12/23/15","899000.0","$",False,"1.0","1.0","600.0","sqft","2661.0","sqft","1910.0"
15184555,"382 Surrey St, San Francisco, CA",37735936,-122438508,"12/24/15","1.9","$M",False,"3.0","2.5","1625.0","sqft","2953.0","sqft","1966.0"
15184575,"2576 Diamond St, San Francisco, CA",37737683,-122434960,"12/16/15","1.26","$M",False,"2.0","2.0","878.0","sqft","2500.0","sqft","1906.0"
15184648,"2563 Diamond St, San Francisco, CA",37737921,-122434410,"11/30/15","1.9","$M",False,"3.0","2.0","1885.0","sqft","2500.0","sqft","1950.0"
15184744,"2 College Ter, San Francisco, CA",37734448,-122425856,"12/4/15","1.13","$M",False,"2.0","2.0","1606.0","sqft","1716.0","sqft","1915.0"
15185002,"3001 Castro St, San Francisco, CA",37735783,-122432356,"12/21/15","1.7","$M",False,"4.0","3.0","2755.0","sqft","2657.0","sqft","1927.0"
15185003,"283 Bemis St, San Francisco, CA",37735807,-122432190,"12/10/15","2.15","$M",False,"4.0","3.0","2020.0","sqft","2500.0","sqft","1938.0"
15185004,"277 Bemis St, San Francisco, CA",37735850,-122432123,"11/20/15","1.15","$M",False,"2.0","1.0","950.0","sqft","2495.0","sqft","1956.0"
15185372,"2711 Diamond St, San Francisco, CA",37735889,-122434112,"12/14/15","142000.0","$",False,"","1.0","1022.0","sqft","2012.0","sqft","1900.0"
15185668,"130 Chilton Ave, San Francisco, CA",37733610,-122437073,"11/23/15","1.06","$M",False,"2.0","1.0","728.0","sqft","2500.0","sqft","1925.0"
15185909,"55 Mangels Ave, San Francisco, CA",37732880,-122438822,"12/1/15","1.45","$M",False,"3.0","2.0","1480.0","sqft","2613.0","sqft","1957.0"
15186111,"106 Circular Ave, San Francisco, CA",37731109,-122438211,"12/4/15","728000.0","$",False,"2.0","1.0","1064.0","sqft","2178.0","sqft","1941.0"
15186139,"163 Monterey Blvd, San Francisco, CA",37731291,-122438902,"12/16/15","1.28","$M",False,"3.0","2.0","1476.0","sqft","2809.0","sqft","1939.0"
15186444,"80 Danton St, San Francisco, CA",37731080,-122432626,"11/23/15","1.61","$M",False,"3.0","3.0","2000.0","sqft","2500.0","sqft","1906.0"
15186758,"70 Cotter St, San Francisco, CA",37728033,-122434204,"11/25/15","850000.0","$",False,"3.0","1.0","1290.0","sqft","2613.0","sqft","1909.0"
15186904,"1257 Alemany Blvd, San Francisco, CA",37730019,-122432126,"11/24/15","1.06","$M",False,"4.0","3.0","2133.0","sqft","2247.0","sqft","1929.0"
15186967,"344 Moncada Way, San Francisco, CA",37729763,-122469902,"12/16/15","1.42","$M",False,"2.0","1.0","1778.0","sqft","5510.0","sqft","1925.0"
15187023,"501 Junipero Serra Blvd, San Francisco, CA",37728731,-122471256,"11/23/15","1.7","$M",False,"4.0","2.0","2327.0","sqft","9147.0","sqft","1924.0"
15187172,"255 Corona St, San Francisco, CA",37726278,-122467069,"11/12/15","2.1","$M",False,"3.0","3.0","3027.0","sqft","8276.0","sqft","1922.0"
15187751,"1146 Capitol Ave, San Francisco, CA",37722710,-122458890,"12/16/15","1.01","$M",False,"4.0","4.0","1717.0","sqft","2809.0","sqft","1922.0"
15188028,"229 Lee Ave, San Francisco, CA",37722358,-122454450,"12/7/15","227500.0","$",False,"","2.0","2298.0","sqft","4316.0","sqft","1905.0"
15188066,"44 Holloway Ave, San Francisco, CA",37722072,-122453855,"11/18/15","638500.0","$",False,"2.0","1.0","878.0","sqft","2500.0","sqft","1901.0"
15188349,"1988 Alemany Blvd, San Francisco, CA",37720440,-122439690,"12/30/15","860000.0","$",False,"3.0","1.0","1466.0","sqft","1646.0","sqft","1939.0"
15188382,"1145 Cayuga Ave, San Francisco, CA",37719885,-122441105,"12/30/15","1.05","$M",False,"3.0","1.0","1590.0","sqft","2178.0","sqft","1941.0"
15188390,"1119 Cayuga Ave, San Francisco, CA",37720370,-122440519,"12/4/15","925000.0","$",False,"","1.0","1188.0","sqft","2448.0","sqft","1939.0"
15188851,"154 Tara St, San Francisco, CA",37720786,-122449193,"11/25/15","800000.0","$",False,"4.0","3.0","1100.0","sqft","2600.0","sqft","1940.0"
15188921,"158 Howth St, San Francisco, CA",37721467,-122450821,"12/14/15","850000.0","$",False,"4.0","3.0","995.0","sqft","2613.0","sqft","1925.0"
15189028,"111 Harold Ave, San Francisco, CA",37720294,-122453327,"1/11/16","720000.0","$",False,"2.0","1.0","1087.0","sqft","1742.0","sqft","1947.0"
15189406,"178 Jules Ave, San Francisco, CA",37721438,-122460928,"12/24/15","821500.0","$",False,"3.0","1.0","1350.0","sqft","2809.0","sqft","1946.0"
15190222,"414 Shields St, San Francisco, CA",37718115,-122466560,"11/25/15","835000.0","$",False,"2.0","1.0","781.0","sqft","2495.0","sqft","1946.0"
15190654,"549 Grafton Ave, San Francisco, CA",37719852,-122459013,"11/24/15","780000.0","$",False,"2.0","1.0","1092.0","sqft","2475.0","sqft","1915.0"
15190928,"284 Howth St, San Francisco, CA",37719944,-122451772,"11/10/15","718000.0","$",False,"2.0","1.0","1280.0","sqft","2247.0","sqft","1930.0"
15191017,"229 Tara St, San Francisco, CA",37719518,-122449364,"11/13/15","890000.0","$",False,"3.0","1.0","2050.0","sqft","2639.0","sqft","1931.0"
15191082,"378 Mount Vernon Ave, San Francisco, CA",37718357,-122447720,"12/4/15","901000.0","$",False,"2.0","1.0","1210.0","sqft","2199.0","sqft","1939.0"
15191102,"267 Niagara Ave, San Francisco, CA",37718471,-122445671,"12/16/15","881500.0","$",False,"2.0","1.0","1250.0","sqft","2178.0","sqft","1931.0"
15191204,"56 Restani Way, San Francisco, CA",37718088,-122443457,"12/18/15","810000.0","$",False,"","2.0","1540.0","sqft","2356.0","sqft","1954.0"
15191699,"55 Mount Vernon Ave, San Francisco, CA",37715268,-122443871,"12/7/15","750000.0","$",False,"","1.0","930.0","sqft","1912.0","sqft","1925.0"
15191721,"166 Del Monte St, San Francisco, CA",37715044,-122444755,"1/22/16","775000.0","$",False,"2.0","1.0","977.0","sqft","3049.0","sqft","1926.0"
15192245,"268 Thrift St, San Francisco, CA",37717704,-122461487,"11/25/15","750000.0","$",False,"2.0","1.0","1000.0","sqft","3049.0","sqft","1953.0"
15192331,"265 Thrift St, San Francisco, CA",37717181,-122461318,"12/11/15","700000.0","$",False,"","2.0","2529.0","sqft","4499.0","sqft","1909.0"
15192431,"188 Montana St, San Francisco, CA",37716834,-122458657,"12/1/15","580000.0","$",False,"2.0","1.0","1173.0","sqft","2613.0","sqft","1907.0"
15192647,"2670 San Jose Ave, San Francisco, CA",37714831,-122451887,"12/23/15","756000.0","$",False,"3.0","1.0","1001.0","sqft","2613.0","sqft","1949.0"
15192957,"601 Capitol Ave, San Francisco, CA",37715924,-122459257,"1/11/16","800000.0","$",False,"4.0","2.0","2008.0","sqft","3428.0","sqft","1977.0"
15193738,"400 Head St, San Francisco, CA",37714440,-122464169,"11/16/15","700000.0","$",False,"2.0","1.0","1162.0","sqft","1742.0","sqft","1946.0"
15193805,"270 Bright St, San Francisco, CA",37715614,-122463238,"1/8/16","750000.0","$",False,"2.0","1.0","1010.0","sqft","2500.0","sqft","1928.0"
15193859,"265 Minerva St, San Francisco, CA",37715491,-122461202,"11/12/15","659000.0","$",False,"2.0","1.5","967.0","sqft","3123.0","sqft","1940.0"
15194192,"169 Whipple Ave, San Francisco, CA",37711724,-122449278,"11/27/15","800000.0","$",False,"3.0","1.0","1200.0","sqft","2495.0","sqft","1928.0"
15194725,"38 Sadowa St, San Francisco, CA",37712576,-122455284,"11/20/15","720000.0","$",False,"3.0","2.5","1360.0","sqft","2250.0","sqft","1910.0"
15194972,"174 Victoria St, San Francisco, CA",37713859,-122465018,"12/9/15","720000.0","$",False,"3.0","1.0","984.0","sqft","2495.0","sqft","1940.0"
15195039,"154 Arch St, San Francisco, CA",37713502,-122466810,"12/24/15","906667.0","$",False,"5.0","3.0","1900.0","sqft","2613.0","sqft","1940.0"
15195183,"3916 Alemany Blvd, San Francisco, CA",37711527,-122467755,"12/30/15","400000.0","$",False,"3.0","2.0","1300.0","sqft","2553.0","sqft","1941.0"
15195221,"124 Saint Charles Ave, San Francisco, CA",37711739,-122469627,"12/30/15","750000.0","$",False,"3.0","2.0","1305.0","sqft","3497.0","sqft","1938.0"
15195552,"954 Huron Ave, San Francisco, CA",37709825,-122452818,"12/16/15","635000.0","$",False,"1.0","1.0","805.0","sqft","2674.0","sqft","1908.0"
15195675,"115 Sickles Ave, San Francisco, CA",37709197,-122453677,"11/20/15","765000.0","$",False,"3.0","1.0","1750.0","sqft","1999.0","sqft","1913.0"
15195679,"1088 Huron Ave # 1, San Francisco, CA",37708438,-122454570,"12/11/15","486000.0","$",False,"1.0","1.0","596.0","sqft","","","1999.0"
15195765,"293 Sagamore St, San Francisco, CA",37711133,-122461813,"12/3/15","375000.0","$",False,"","3.0","1644.0","sqft","2631.0","sqft","1969.0"
15195766,"297 Sagamore St, San Francisco, CA",37711162,-122462003,"12/4/15","375000.0","$","","","","","","","",""
15195952,"3089 San Jose Ave, San Francisco, CA",37709566,-122457217,"12/23/15","625000.0","$",False,"","1.0","1050.0","sqft","1999.0","sqft","1938.0"
15196060,"160 Goethe St, San Francisco, CA",37709267,-122459610,"11/25/15","700000.0","$",False,"","1.0","1460.0","sqft","2495.0","sqft","1918.0"
15196201,"130 Shakespeare St, San Francisco, CA",37708635,-122462835,"12/23/15","1.0","$M",False,"7.0","14.0","1308.0","sqft","2500.0","sqft","2015.0"
15196282,"33 Santa Cruz Ave # 3, San Francisco, CA",37709136,-122465327,"12/10/15","830000.0","$",False,"3.0","3.0","1738.0","sqft","2299.0","sqft","1976.0"
15196397,"2955 21st Ave, San Francisco, CA",37733459,-122477272,"11/16/15","1.45","$M",False,"3.0","3.0","2225.0","sqft","3920.0","sqft","1932.0"
15196408,"2970 22nd Ave, San Francisco, CA",37733225,-122477613,"11/25/15","1.9","$M",False,"5.0","4.0","2975.0","sqft","4356.0","sqft","1935.0"
15196651,"3045 22nd Ave, San Francisco, CA",37731749,-122477793,"12/31/15","1.17","$M",False,"2.0","1.0","1505.0","sqft","3349.0","sqft","1951.0"
15196864,"20 Rossmoor Dr, San Francisco, CA",37730314,-122473000,"12/4/15","1.45","$M",False,"3.0","2.5","2076.0","sqft","3311.0","sqft","1939.0"
15197241,"312 Stratford Dr, San Francisco, CA",37719559,-122473829,"12/4/15","1.05","$M",False,"","1.0","1287.0","sqft","4342.0","sqft","1941.0"
15197693,"87 Clearfield Dr, San Francisco, CA",37732345,-122491719,"12/22/15","1.36","$M",False,"3.0","2.0","1386.0","sqft","3184.0","sqft","1951.0"
15197823,"195 Clearfield Dr, San Francisco, CA",37729773,-122491161,"12/1/15","675000.0","$",False,"3.0","2.5","1890.0","sqft","3135.0","sqft","1957.0"
15197844,"114 Clearfield Dr, San Francisco, CA",37731595,-122491148,"12/31/15","1.35","$M",False,"3.0","2.0","1790.0","sqft","3136.0","sqft","1951.0"
15197869,"151 Everglade Dr, San Francisco, CA",37731504,-122489116,"12/29/15","1.4","$M",False,"3.0","3.0","1858.0","sqft","3136.0","sqft","1950.0"
15198105,"266 Country Club Dr, San Francisco, CA",37732595,-122496852,"11/10/15","1.21","$M",False,"3.0","3.5","1466.0","sqft","3262.0","sqft","1952.0"
15198208,"447 Country Club Dr, San Francisco, CA",37730962,-122495345,"12/28/15","928000.0","$",False,"3.0","1.75","1050.0","sqft","3137.0","sqft","1954.0"
15198845,"77 Amber Dr, San Francisco, CA",37745991,-122444872,"12/24/15","15000.0","$",False,"3.0","3.5","1682.0","sqft","3567.0","sqft","1965.0"
15198984,"5 Red Rock Way # 75, San Francisco, CA",37745980,-122442612,"12/18/15","900000.0","$",False,"3.0","2.0","1310.0","sqft","","","1964.0"
15199198,"215 Red Rock Way APT 306J, San Francisco, CA",37745639,-122442432,"11/25/15","599000.0","$",False,"1.0","1.0","744.0","sqft","","","1972.0"
15199248,"135 Red Rock Way APT 112L, San Francisco, CA",37746221,-122441968,"11/12/15","685000.0","$",False,"1.0","1.0","830.0","sqft","","","1972.0"
15199271,"135 Red Rock Way APT 311L, San Francisco, CA",37746221,-122441966,"12/9/15","605000.0","$",False,"1.0","1.0","830.0","sqft","","","1972.0"
15199286,"95 Red Rock Way APT 202M, San Francisco, CA",37746339,-122441520,"12/30/15","670000.0","$",False,"1.0","1.0","830.0","sqft","","","1972.0"
15199299,"95 Red Rock Way APT 303M, San Francisco, CA",37746324,-122441517,"1/7/16","530000.0","$",True,"","1.0","592.0","sqft","","","1972.0"
15199562,"404 Gold Mine Dr, San Francisco, CA",37739284,-122438555,"11/20/15","1.55","$M",False,"4.0","3.0","2271.0","sqft","2713.0","sqft","1967.0"
15199573,"448 Gold Mine Dr, San Francisco, CA",37739244,-122437100,"1/29/16","1.56","$M",False,"4.0","3.0","2200.0","sqft","2935.0","sqft","1968.0"
15199947,"179 Topaz Way, San Francisco, CA",37740080,-122437123,"11/23/15","2.38","$M",False,"4.0","4.5","3692.0","sqft","2821.0","sqft","1973.0"
15200088,"2212 Castro St, San Francisco, CA",37743817,-122433688,"12/15/15","3.6","$M",False,"4.0","4.0","4017.0","sqft","2622.0","sqft","2007.0"
15200247,"43 Everson St, San Francisco, CA",37738321,-122430068,"11/10/15","2.35","$M",False,"6.0","3.5","4305.0","sqft","5227.0","sqft","1965.0"
15200386,"232 Bemis St, San Francisco, CA",37736524,-122431895,"12/22/15","1.08","$M",False,"2.0","1.0","1000.0","sqft","3497.0","sqft","1904.0"
15200392,"288 Bemis St, San Francisco, CA",37736136,-122432406,"11/16/15","1.45","$M",False,"2.0","2.0","1263.0","sqft","2613.0","sqft","1908.0"
15200453,"5553 Diamond Heights Blvd, San Francisco, CA",37738774,-122436320,"11/18/15","1.22","$M",False,"3.0","2.5","1890.0","sqft","2622.0","sqft","1969.0"
15200513,"155 Arbor St, San Francisco, CA",37736967,-122437193,"12/15/15","1.08","$M",False,"3.0","1.0","1550.0","sqft","2400.0","sqft","1937.0"
19333808,"San Carlos St, Carmel, CA",37762245,-122420046,"11/25/15","995000.0","$",False,"2.0","1.0","847.0","sqft","4000.0","sqft","1958.0"
21698704,"912 Corbett Ave # 2, San Francisco, CA",37752317,-122443923,"2/2/16","1.48","$M",False,"3.0","2.0","1590.0","sqft","","","1999.0"
35972021,"1101 Pacific Ave, San Francisco, CA",37795912,-122413603,"12/29/15","1.0","$M",False,"3.0","2.0","1458.0","sqft","4783.0","sqft","2000.0"
35972022,"1101 Pacific Ave APT 302, San Francisco, CA",37795912,-122413603,"12/29/15","1.0","$M",False,"2.0","2.0","1009.0","sqft","","","2000.0"
48188598,"2333 Jones St, San Francisco, CA",37802846,-122416772,"12/29/15","1.18","$M",False,"","","1494.0","sqft","","","1927.0"
52266124,"88 King St APT 317, San Francisco, CA",37780630,-122389635,"12/15/15","1.16","$M",False,"2.0","2.0","1205.0","sqft","","","2000.0"
52422775,"219 Brannan St UNIT 1B, San Francisco, CA",37782575,-122390364,"12/23/15","1.1","$M",False,"2.0","2.0","900.0","sqft","","","2000.0"
52932794,"150 Grand View Ave, San Francisco, CA",37755505,-122440615,"12/14/15","500.0","$","","","","","","","",""
53153325,"10 Carmel St, San Francisco, CA",37761104,-122446788,"11/24/15","2.38","$M",False,"4.0","5.5","1960.0","sqft","","","1915.0"
53153496,"246 2nd St APT 803, San Francisco, CA",37785750,-122397404,"11/12/15","1.23","$M",False,"2.0","2.0","1097.0","sqft","","","2000.0"
53153554,"301 Bryant St APT 504, San Francisco, CA",37784512,-122391427,"12/1/15","100000.0","$",False,"","2.0","1239.0","sqft","","","1998.0"
53153575,"88 King St APT 419, San Francisco, CA",37780630,-122389635,"11/16/15","1.25","$M",False,"2.0","2.0","1115.0","sqft","","","2000.0"
53734143,"2013 Buchanan St, San Francisco, CA",37788841,-122430713,"12/4/15","1.99","$M",False,"3.0","2.0","2100.0","sqft","2328.0","sqft","1999.0"
53734188,"2409 Scott St APT 2, San Francisco, CA",37792297,-122439897,"11/10/15","1.32","$M",False,"1.0","1.0","1135.0","sqft","","","1904.0"
53734200,"2864 Sacramento St, San Francisco, CA",37789343,-122440047,"12/10/15","1.51","$M",False,"3.0","2.0","1768.0","sqft","","","1900.0"
53734310,"313 2nd Ave APT 6, San Francisco, CA",37782643,-122460428,"11/19/15","775000.0","$",False,"2.0","1.0","896.0","sqft","3049.0","sqft","1965.0"
54487721,"1800 Bryant St STE 202, San Francisco, CA",37764088,-122410828,"2/7/16","825000.0","$",False,"1.0","2.0","935.0","sqft","","","2000.0"
54854296,"720 Stockton St APT 3, San Francisco, CA",37792578,-122407366,"11/25/15","1.25","$M",False,"2.0","2.0","886.0","sqft","","","2001.0"
54854510,"164A Parker Ave, San Francisco, CA",37782514,-122454028,"11/30/15","1.16","$M",False,"2.0","1.0","1152.0","sqft","","","1917.0"
54854511,"164B Parker Ave, San Francisco, CA",37782514,-122454028,"12/3/15","1.21","$M",False,"2.0","1.0","1192.0","sqft","","","1917.0"
55004355,"530 Chestnut St APT 407, San Francisco, CA",37804334,-122412450,"12/10/15","1.18","$M",False,"2.0","2.0","1208.0","sqft","","","2001.0"
58532731,"239 Brannan St UNIT 8C, San Francisco, CA",37782575,-122390364,"11/18/15","1.7","$M",False,"2.0","2.0","1321.0","sqft","","","2002.0"
58883369,"445 Francisco St APT 304, San Francisco, CA",37804334,-122412450,"11/24/15","1.24","$M",False,"2.0","2.0","1243.0","sqft","","","2001.0"
59700133,"557 Birch St, San Francisco, CA",37777827,-122425790,"12/17/15","1.57","$M",False,"3.0","3.0","1635.0","sqft","1500.0","sqft","2001.0"
59700145,"560 Haight St APT 102, San Francisco, CA",37772335,-122431370,"12/3/15","1.18","$M",False,"2.0","2.0","1034.0","sqft","","","2001.0"
59700177,"3583 Sacramento St, San Francisco, CA",37787372,-122451530,"12/22/15","353000.0","$",False,"3.0","2.0","1420.0","sqft","","","1907.0"
59700180,"3316 California St APT 3, San Francisco, CA",37787260,-122449170,"12/11/15","1.86","$M",False,"4.0","3.0","1779.0","sqft","","","2000.0"
59700193,"588 Arguello Blvd, San Francisco, CA",37779630,-122458510,"12/10/15","1.21","$M",False,"2.0","1.0","1154.0","sqft","","","1940.0"
59700239,"1588 Waller St, San Francisco, CA",37768755,-122450275,"12/18/15","888000.0","$",False,"2.0","1.0","1070.0","sqft","","","1908.0"
